Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2024-12-10 00:00:00-05:00,235.02797701775512,236.2546626828074,233.38580469878582,234.1574249267578,19946500,0.0,0.0,0.0,IWM
2024-12-11 00:00:00-05:00,236.1458322499066,236.71958872407737,234.2860219981403,235.21592712402344,23156900,0.0,0.0,0.0,IWM
2024-12-12 00:00:00-05:00,234.61248997841795,235.09721685974998,231.83267671363902,232.15911865234375,21454500,0.0,0.0,0.0,IWM
2024-12-13 00:00:00-05:00,231.85244512405825,232.33718708796667,229.3892018070705,230.56642150878906,23972900,0.0,0.0,0.0,IWM
2024-12-16 00:00:00-05:00,230.40814323444212,233.09892688908846,229.85416102817075,231.9217071533203,32293500,0.0,0.0,0.0,IWM
2024-12-17 00:00:00-05:00,230.85408977651323,231.61808443350344,228.75064048369293,229.26658630371094,33064300,0.694,0.0,0.0,IWM
2024-12-18 00:00:00-05:00,230.42747704734538,231.2609175928626,217.21142636971038,219.11643981933594,52267500,0.0,0.0,0.0,IWM
2024-12-19 00:00:00-05:00,221.50761516703918,222.6783984303175,217.61821115421841,218.14407348632812,51871700,0.0,0.0,0.0,IWM
2024-12-20 00:00:00-05:00,216.8939076214252,222.9066089661694,216.36804530181553,220.18798828125,53882200,0.0,0.0,0.0,IWM
2024-12-23 00:00:00-05:00,220.0094178825146,220.66425535354637,217.66783608571146,219.68199157714844,29606800,0.0,0.0,0.0,IWM
2024-12-24 00:00:00-05:00,220.28722729591897,221.88466249803636,218.75923789926736,221.6465301513672,13399600,0.0,0.0,0.0,IWM
2024-12-26 00:00:00-05:00,220.68410377259923,224.37507195074065,219.7415211503735,223.9186553955078,20024800,0.0,0.0,0.0,IWM
2024-12-27 00:00:00-05:00,222.53949253682643,223.68052629440814,218.48141711323626,220.65432739257812,26956000,0.0,0.0,0.0,IWM
2024-12-30 00:00:00-05:00,218.94775561550003,220.07885775823658,216.14977247913075,218.95767211914062,25706100,0.0,0.0,0.0,IWM
2024-12-31 00:00:00-05:00,220.38642397932463,221.5373742067471,218.43179794920695,219.23548889160156,26208300,0.0,0.0,0.0,IWM
2025-01-02 00:00:00-05:00,221.19011614531794,222.61887996234017,217.88611874307963,219.41409301757812,29363000,0.0,0.0,0.0,IWM
2025-01-03 00:00:00-05:00,220.3368391580691,223.06537650080014,219.6522219115409,222.67840576171875,24525300,0.0,0.0,0.0,IWM
2025-01-06 00:00:00-05:00,223.99802806073194,225.39702720830388,222.39067635738564,222.76771545410156,23541900,0.0,0.0,0.0,IWM
2025-01-07 00:00:00-05:00,223.81944526147953,224.75211138113653,219.6522275142277,220.9817657470703,28835200,0.0,0.0,0.0,IWM
2025-01-08 00:00:00-05:00,219.17595379872964,220.57495292069132,217.30070513258738,219.97964477539062,26795900,0.0,0.0,0.0,IWM
2025-01-10 00:00:00-05:00,216.606170751778,217.00305798716985,213.62958461498906,215.13772583007812,37379400,0.0,0.0,0.0,IWM
2025-01-13 00:00:00-05:00,212.82592116730123,215.8223556251832,212.30005879703828,215.55445861816406,28603800,0.0,0.0,0.0,IWM
2025-01-14 00:00:00-05:00,217.46936351832204,218.51117163488604,215.52466916445508,218.00515747070312,25447500,0.0,0.0,0.0,IWM
2025-01-15 00:00:00-05:00,223.68052546565093,223.81943221113667,221.2595663531568,222.29144287109375,30124700,0.0,0.0,0.0,IWM
2025-01-16 00:00:00-05:00,222.40058762240434,223.47216044596087,220.97183899736225,222.73794555664062,21029800,0.0,0.0,0.0,IWM
2025-01-17 00:00:00-05:00,225.15889170705333,225.19858800073052,222.91653558469528,223.70037841796875,26754900,0.0,0.0,0.0,IWM
2025-01-21 00:00:00-05:00,225.744294189451,228.09579236506306,225.21843185599937,227.99656677246094,26086300,0.0,0.0,0.0,IWM
2025-01-22 00:00:00-05:00,227.56002538385854,228.05612309331565,226.05188410799275,226.50828552246094,21307300,0.0,0.0,0.0,IWM
2025-01-23 00:00:00-05:00,225.15889831122774,227.56002453902232,224.78187434843647,227.54017639160156,20850700,0.0,0.0,0.0,IWM
2025-01-24 00:00:00-05:00,227.03414160418137,228.4331255066952,226.26021532191737,226.9051513671875,19074500,0.0,0.0,0.0,IWM
2025-01-27 00:00:00-05:00,224.94062172001327,227.82789877552958,223.45232864697803,224.7322540283203,27461700,0.0,0.0,0.0,IWM
2025-01-28 00:00:00-05:00,224.97039965799544,225.78399204666488,223.42256205326896,224.98031616210938,16847400,0.0,0.0,0.0,IWM
2025-01-29 00:00:00-05:00,224.9108250704625,226.43881432247093,222.82722400822226,224.46434020996094,20280500,0.0,0.0,0.0,IWM
2025-01-30 00:00:00-05:00,226.7364976808347,228.25455543590158,225.14897898051754,226.7464141845703,25575100,0.0,0.0,0.0,IWM
2025-01-31 00:00:00-05:00,226.9646900645999,228.52244405690791,223.77973627697958,224.71240234375,35330700,0.0,0.0,0.0,IWM
2025-02-03 00:00:00-05:00,219.7811987580877,223.78967667337403,218.9477582512382,222.08309936523438,34023300,0.0,0.0,0.0,IWM
2025-02-04 00:00:00-05:00,221.85489248605347,225.35734095778673,221.46793689437953,225.1588897705078,17985500,0.0,0.0,0.0,IWM
2025-02-05 00:00:00-05:00,226.2800809356033,227.70884473669543,225.11921413214108,227.609619140625,15197300,0.0,0.0,0.0,IWM
2025-02-06 00:00:00-05:00,228.71094723404715,228.8994667750058,225.5260086031873,226.86546325683594,18809400,0.0,0.0,0.0,IWM
2025-02-07 00:00:00-05:00,227.06392322266598,227.4607953265705,223.8194400273105,224.2361602783203,28914400,0.0,0.0,0.0,IWM
2025-02-10 00:00:00-05:00,225.59545876215722,225.74429715301434,224.09724918827558,225.24819946289062,14574700,0.0,0.0,0.0,IWM
2025-02-11 00:00:00-05:00,223.29358610197437,224.6528890058212,223.0554537468264,223.93850708007812,18215700,0.0,0.0,0.0,IWM
2025-02-12 00:00:00-05:00,220.5253390235998,222.72801397153475,220.05900598527214,221.87472534179688,25572800,0.0,0.0,0.0,IWM
2025-02-13 00:00:00-05:00,223.28365525358856,224.57351235409175,222.00372979689834,224.3750762939453,21419400,0.0,0.0,0.0,IWM
2025-02-14 00:00:00-05:00,225.49624739791557,226.20069763681627,223.84919943982382,224.20639038085938,13574500,0.0,0.0,0.0,IWM
2025-02-18 00:00:00-05:00,224.38498196831128,225.8931232040967,223.7499775226701,225.4367218017578,15166500,0.0,0.0,0.0,IWM
2025-02-19 00:00:00-05:00,223.65075242814882,225.37716260876766,223.32332615327647,224.66278076171875,16194800,0.0,0.0,0.0,IWM
2025-02-20 00:00:00-05:00,224.24607705862135,224.4246801033889,221.26949085656508,222.50973510742188,18507700,0.0,0.0,0.0,IWM
2025-02-21 00:00:00-05:00,224.23615785097965,224.59334879650726,215.7628158927691,216.10015869140625,45036900,0.0,0.0,0.0,IWM
2025-02-24 00:00:00-05:00,217.0824219417864,217.0824219417864,213.47083134066548,214.5424041748047,30246200,0.0,0.0,0.0,IWM
2025-02-25 00:00:00-05:00,214.6813046067348,215.57428951209315,211.82379227280725,213.7288055419922,33665100,0.0,0.0,0.0,IWM
2025-02-26 00:00:00-05:00,214.37374321147485,216.70540853903663,213.16326356989393,213.9967041015625,25464200,0.0,0.0,0.0,IWM
2025-02-27 00:00:00-05:00,213.95701108280682,214.8003832114708,210.56370470084002,210.7323760986328,29378500,0.0,0.0,0.0,IWM
2025-02-28 00:00:00-05:00,209.98822881324443,212.98466308848248,209.31354322448485,212.9747314453125,32015400,0.0,0.0,0.0,IWM
2025-03-03 00:00:00-05:00,213.71888730405425,214.27452945632183,205.80117209557397,207.1505584716797,36330000,0.0,0.0,0.0,IWM
2025-03-04 00:00:00-05:00,204.3227940173373,208.1328359072909,201.6041882766517,204.80897521972656,56427100,0.0,0.0,0.0,IWM
2025-03-05 00:00:00-05:00,204.83874800867224,207.2100945330309,203.22147971713628,206.84298706054688,35778500,0.0,0.0,0.0,IWM
2025-03-06 00:00:00-05:00,204.1739694070324,206.49570302322053,202.30863719930838,203.67787170410156,39206300,0.0,0.0,0.0,IWM
2025-03-07 00:00:00-05:00,203.37030405832022,205.4936017309821,200.1555853269391,204.3426513671875,43514000,0.0,0.0,0.0,IWM
2025-03-10 00:00:00-04:00,201.85222372335346,203.14208070180115,197.1988251257081,199.20306396484375,39442800,0.0,0.0,0.0,IWM
2025-03-11 00:00:00-04:00,199.5503349941813,201.63395140040782,196.9805525289489,199.1832275390625,51509700,0.0,0.0,0.0,IWM
2025-03-12 00:00:00-04:00,201.46528033422896,202.15981409089562,197.99259641119517,199.53050231933594,36881700,0.0,0.0,0.0,IWM
2025-03-13 00:00:00-04:00,199.69916681507678,200.45322984770692,195.46248833638535,196.5539093017578,31336900,0.0,0.0,0.0,IWM
2025-03-14 00:00:00-04:00,198.67720687300164,201.4851215944114,197.78422195378198,201.3065185546875,34089400,0.0,0.0,0.0,IWM
2025-03-17 00:00:00-04:00,201.12793664572067,204.41210100472065,201.0187945458883,203.84654235839844,26947600,0.0,0.0,0.0,IWM
2025-03-18 00:00:00-04:00,202.7129217543197,202.78252340091305,201.22128882065633,202.0764923095703,22888000,0.46,0.0,0.0,IWM
2025-03-19 00:00:00-04:00,202.21569835579922,206.52153180699767,201.76819636424707,205.21884155273438,31595600,0.0,0.0,0.0,IWM
2025-03-20 00:00:00-04:00,203.18029045720363,206.14366347882765,203.06094951077293,203.91615295410156,25665900,0.0,0.0,0.0,IWM
2025-03-21 00:00:00-04:00,201.58920523579306,203.2797194013209,200.63455355216954,202.65322875976562,39470200,0.0,0.0,0.0,IWM
2025-03-24 00:00:00-04:00,205.80555086089686,208.06287751460547,205.53705271523606,207.6949462890625,25774700,0.0,0.0,0.0,IWM
2025-03-25 00:00:00-04:00,207.52591076544158,208.10267729391504,205.9348296404338,206.5414276123047,17836900,0.0,0.0,0.0,IWM
2025-03-26 00:00:00-04:00,206.79998171194163,207.6551851392894,203.53826397202843,204.4431915283203,19344600,0.0,0.0,0.0,IWM
2025-03-27 00:00:00-04:00,204.18464340410966,205.19895795525093,202.62339379236897,203.46865844726562,23960000,0.0,0.0,0.0,IWM
2025-03-28 00:00:00-04:00,203.39904526291895,203.4388306354944,198.2678398788703,199.3318634033203,26656200,0.0,0.0,0.0,IWM
2025-03-31 00:00:00-04:00,196.37843007834508,199.52080688426236,194.39954023353786,198.37722778320312,32250800,0.0,0.0,0.0,IWM
2025-04-01 00:00:00-04:00,197.88000629769837,200.10750149569282,195.56300160261287,198.3970947265625,26054100,0.0,0.0,0.0,IWM
2025-04-02 00:00:00-04:00,195.68233552963994,202.19580185165054,195.44366881689663,201.529541015625,36603000,0.0,0.0,0.0,IWM
2025-04-03 00:00:00-04:00,192.03280840605905,193.97192802270575,188.14461524288947,188.59210205078125,60551500,0.0,0.0,0.0,IWM
2025-04-04 00:00:00-04:00,181.59138330383914,183.02335326398295,175.6845148050829,180.17930603027344,92612800,0.0,0.0,0.0,IWM
2025-04-07 00:00:00-04:00,173.34762461520566,189.1887574425369,170.7720604851789,178.54844665527344,96706200,0.0,0.0,0.0,IWM
2025-04-08 00:00:00-04:00,184.65419392060727,184.88290669520757,171.37865628546868,173.84483337402344,61090600,0.0,0.0,0.0,IWM
2025-04-09 00:00:00-04:00,171.7565604630148,191.0384014716332,170.78203120038773,188.6219482421875,123015100,0.0,0.0,0.0,IWM
2025-04-10 00:00:00-04:00,183.49073425960322,184.44537079166795,175.99278459454416,180.6964111328125,67503000,0.0,0.0,0.0,IWM
2025-04-11 00:00:00-04:00,180.12957958019916,183.8188914487008,177.5838619832597,183.3316192626953,44954400,0.0,0.0,0.0,IWM
2025-04-14 00:00:00-04:00,186.7623606762589,186.92147181006885,182.02891824795924,185.489501953125,35214600,0.0,0.0,0.0,IWM
2025-04-15 00:00:00-04:00,185.30057581812142,187.99546588155144,184.8033648611079,185.71823120117188,30715500,0.0,0.0,0.0,IWM
2025-04-16 00:00:00-04:00,184.6641408900366,185.68839421702864,181.54165678010807,183.93821716308594,35063300,0.0,0.0,0.0,IWM
2025-04-17 00:00:00-04:00,183.95810992124262,186.38448657413105,183.4310675362224,185.43978881835938,42359200,0.0,0.0,0.0,IWM
2025-04-21 00:00:00-04:00,183.96804530442387,184.25642096929553,179.76164505771345,181.7206573486328,26019000,0.0,0.0,0.0,IWM
2025-04-22 00:00:00-04:00,184.1172045902113,187.05076126842138,183.52056056778406,186.4242706298828,34477100,0.0,0.0,0.0,IWM
2025-04-23 00:00:00-04:00,191.84387113171434,194.41942021109372,188.78104985880074,189.1887664794922,44866100,0.0,0.0,0.0,IWM
2025-04-24 00:00:00-04:00,189.69591329020392,193.28577690143553,188.83077110596577,192.97750854492188,29820100,0.0,0.0,0.0,IWM
2025-04-25 00:00:00-04:00,191.64500099694436,193.1764041361454,190.48152912669897,193.0371856689453,25029000,0.0,0.0,0.0,IWM
2025-04-28 00:00:00-04:00,193.41506727518137,195.05585740624647,191.45605484004264,193.8526153564453,22482300,0.0,0.0,0.0,IWM
2025-04-29 00:00:00-04:00,193.38522669209576,195.7618944087612,191.93336405230096,194.99618530273438,20118200,0.0,0.0,0.0,IWM
2025-04-30 00:00:00-04:00,192.06263398906438,194.38957745805212,189.65613495186255,193.77304077148438,29046100,0.0,0.0,0.0,IWM
2025-05-01 00:00:00-04:00,194.61831062086804,196.56736898647492,192.65929832542201,194.97630310058594,33169700,0.0,0.0,0.0,IWM
2025-05-02 00:00:00-04:00,197.2237084576761,200.0876485480329,197.074536059993,199.36170959472656,30201800,0.0,0.0,0.0,IWM
2025-05-05 00:00:00-04:00,197.46236050706827,199.38158745708228,196.97508832208203,197.83029174804688,20834200,0.0,0.0,0.0,IWM
2025-05-06 00:00:00-04:00,195.49338997357341,197.48223369517936,194.54869224054528,195.67239379882812,24642100,0.0,0.0,0.0,IWM
2025-05-07 00:00:00-04:00,196.9949861504196,197.45241173108857,194.9464642729495,196.3187713623047,23623300,0.0,0.0,0.0,IWM
2025-05-08 00:00:00-04:00,198.6556617258906,201.6090959012275,197.15407498720452,200.0577850341797,32646300,0.0,0.0,0.0,IWM
2025-05-09 00:00:00-04:00,200.41577355750576,201.1516511911758,198.84460038275267,199.68984985351562,17203000,0.0,0.0,0.0,IWM
2025-05-12 00:00:00-04:00,207.67507021300239,208.56010511520438,204.6719269384638,206.71047973632812,38207200,0.0,0.0,0.0,IWM
2025-05-13 00:00:00-04:00,207.76456199210762,208.4407767799787,206.7999867009559,207.46624755859375,28295800,0.0,0.0,0.0,IWM
2025-05-14 00:00:00-04:00,206.87952251046377,207.3767334535201,205.3779509249562,205.62655639648438,26316100,0.0,0.0,0.0,IWM
2025-05-15 00:00:00-04:00,205.4276828999136,207.02870280464984,204.24431838245536,206.9690399169922,21563700,0.0,0.0,0.0,IWM
2025-05-16 00:00:00-04:00,207.25741214133242,208.95788027958244,206.62098272747625,208.679443359375,28906400,0.0,0.0,0.0,IWM
2025-05-19 00:00:00-04:00,205.64645804062096,207.92367758259627,205.10946170147167,207.80435180664062,25859600,0.0,0.0,0.0,IWM
2025-05-20 00:00:00-04:00,207.49607144126549,208.58992639619842,206.79997916564025,207.91372680664062,22053100,0.0,0.0,0.0,IWM
2025-05-21 00:00:00-04:00,205.47741357748177,206.4519428455129,201.70854586783446,202.0764923095703,36704400,0.0,0.0,0.0,IWM
2025-05-22 00:00:00-04:00,201.16158555346595,203.22998478316606,200.40583042428963,202.06651306152344,31831300,0.0,0.0,0.0,IWM
2025-05-23 00:00:00-04:00,198.6656077937936,202.1261917889668,198.53632809002988,201.4300994873047,29114600,0.0,0.0,0.0,IWM
2025-05-27 00:00:00-04:00,204.49292090608725,206.59115174252508,203.02118072834327,206.5414276123047,31655900,0.0,0.0,0.0,IWM
2025-05-28 00:00:00-04:00,206.55137244610535,206.8695795528887,204.05536385150182,204.36363220214844,26046700,0.0,0.0,0.0,IWM
2025-05-29 00:00:00-04:00,205.795602071911,205.90498908408495,203.3294400936032,204.97023010253906,32749500,0.0,0.0,0.0,IWM
2025-05-30 00:00:00-04:00,203.99570332567896,205.099512216555,202.40462225234774,203.9261016845703,37768900,0.0,0.0,0.0,IWM
2025-06-02 00:00:00-04:00,204.17470659339847,204.69179504318893,201.53947952128277,204.56253051757812,30334300,0.0,0.0,0.0,IWM
2025-06-03 00:00:00-04:00,205.30835721612803,208.44078020894682,204.4034296231184,207.864013671875,37702200,0.0,0.0,0.0,IWM
2025-06-04 00:00:00-04:00,208.01316044970068,208.83853242647632,206.978968376512,207.2772979736328,27225300,0.0,0.0,0.0,IWM
2025-06-05 00:00:00-04:00,207.53584066808236,208.6595422336923,205.84532652842898,207.36679077148438,35728700,0.0,0.0,0.0,IWM
2025-06-06 00:00:00-04:00,210.32023961412185,210.94673028982487,209.42526594055286,210.71800231933594,32144500,0.0,0.0,0.0,IWM
2025-06-09 00:00:00-04:00,212.67701055504307,213.0847271827367,211.36438151477896,212.16986083984375,33984400,0.0,0.0,0.0,IWM
2025-06-10 00:00:00-04:00,213.26372183135845,214.2282970896161,212.61733850888183,213.3134307861328,30182200,0.0,0.0,0.0,IWM
2025-06-11 00:00:00-04:00,214.37747415459916,214.72551271398515,212.1101934456757,212.4383544921875,31113400,0.0,0.0,0.0,IWM
2025-06-12 00:00:00-04:00,210.98649589693818,212.0803660729713,210.44951473922373,211.5930938720703,25367000,0.0,0.0,0.0,IWM
2025-06-13 00:00:00-04:00,208.66949026163243,210.26057138945754,207.0585316206233,207.72479248046875,60580000,0.0,0.0,0.0,IWM
2025-06-16 00:00:00-04:00,209.88465512519048,211.35049846186683,209.0470347086982,210.17384338378906,28974000,0.576,0.0,0.0,IWM
2025-06-17 00:00:00-04:00,208.46868079457934,209.85474863371277,207.78062999392492,207.9601287841797,32843200,0.0,0.0,0.0,IWM
2025-06-18 00:00:00-04:00,207.85043779582298,210.79209078952243,207.19230092905318,209.0570068359375,42850500,0.0,0.0,0.0,IWM
2025-06-20 00:00:00-04:00,210.51287537358215,210.65247877455906,207.87037699236612,208.61825561523438,36978100,0.0,0.0,0.0,IWM
2025-06-23 00:00:00-04:00,207.89031763255207,211.1809867455489,206.2250429927658,211.1710205078125,35516400,0.0,0.0,0.0,IWM
2025-06-24 00:00:00-04:00,212.6867025207144,214.32206317193996,211.7593403293012,213.86337280273438,31772500,0.0,0.0,0.0,IWM
2025-06-25 00:00:00-04:00,214.05284676214563,214.12264085792685,211.29067733165928,211.37045288085938,27725600,0.0,0.0,0.0,IWM
2025-06-26 00:00:00-04:00,212.22801587407668,214.94032361865453,212.09837870781314,214.80072021484375,26261200,0.0,0.0,0.0,IWM
2025-06-27 00:00:00-04:00,215.43890898339646,216.79506285320548,213.52434149936542,214.87051391601562,47717300,0.0,0.0,0.0,IWM
2025-06-30 00:00:00-04:00,216.06712379303937,216.09705293786976,214.78077919054482,215.1796417236328,25558000,0.0,0.0,0.0,IWM
2025-07-01 00:00:00-04:00,214.0129454988829,219.9062327992884,213.54427366997982,217.3933563232422,43864800,0.0,0.0,0.0,IWM
2025-07-02 00:00:00-04:00,217.75233582911557,220.47462498240827,216.74519809061778,220.40481567382812,35735200,0.0,0.0,0.0,IWM
2025-07-03 00:00:00-04:00,221.3820395756098,222.69831326112308,221.1427281532471,222.4490203857422,23515700,0.0,0.0,0.0,IWM
2025-07-07 00:00:00-04:00,220.9432971187655,222.18976149692628,217.792231519024,219.10848999023438,41551200,0.0,0.0,0.0,IWM
2025-07-08 00:00:00-04:00,219.95610342699678,221.6612582652877,219.70681053824765,220.62420654296875,36339300,0.0,0.0,0.0,IWM
2025-07-09 00:00:00-04:00,221.94047839790397,223.05730566093143,220.49456748304058,223.0174102783203,32425200,0.0,0.0,0.0,IWM
2025-07-10 00:00:00-04:00,222.75813859972197,225.4106184155547,222.2296389271365,224.16415405273438,33865900,0.0,0.0,0.0,IWM
2025-07-11 00:00:00-04:00,222.53876509670332,222.9077136881192,220.94329980265454,221.0729217529297,31579600,0.0,0.0,0.0,IWM
2025-07-14 00:00:00-04:00,220.7438563354302,222.70828546329508,220.43473559617948,222.5587158203125,24632200,0.0,0.0,0.0,IWM
2025-07-15 00:00:00-04:00,223.43623082655458,223.59576670661605,218.17115117814728,218.20108032226562,44215400,0.0,0.0,0.0,IWM
2025-07-16 00:00:00-04:00,219.59711143241643,220.7438525841422,216.29647616456407,220.3948516845703,48199800,0.0,0.0,0.0,IWM
2025-07-17 00:00:00-04:00,220.45468806157146,223.56585842802917,220.08573945713727,223.28665161132812,43548000,0.0,0.0,0.0,IWM
